stateFIPS,State,censusTract,County,Census Tract,Year,Value
17,Illinois,17183010200,Vermilion,17183010200,2013-2017,21.50%
17,Illinois,17183010300,Vermilion,17183010300,2013-2017,25.40%
17,Illinois,17183010400,Vermilion,17183010400,2013-2017,28.40%
17,Illinois,17183010500,Vermilion,17183010500,2013-2017,20.00%
17,Illinois,17183010600,Vermilion,17183010600,2013-2017,29.60%
17,Illinois,17183010701,Vermilion,17183010701,2013-2017,30.60%
17,Illinois,17183010702,Vermilion,17183010702,2013-2017,20.40%
17,Illinois,17183010800,Vermilion,17183010800,2013-2017,25.50%
17,Illinois,17183010900,Vermilion,17183010900,2013-2017,19.30%
17,Illinois,17183011000,Vermilion,17183011000,2013-2017,24.30%
17,Illinois,17183011100,Vermilion,17183011100,2013-2017,24.10%
17,Illinois,17183011200,Vermilion,17183011200,2013-2017,19.90%
17,Illinois,17185957200,Wabash,17185957200,2013-2017,22.90%
17,Illinois,17185957300,Wabash,17185957300,2013-2017,37.70%
17,Illinois,17185957400,Wabash,17185957400,2013-2017,24.80%
17,Illinois,17185957500,Wabash,17185957500,2013-2017,22.60%
17,Illinois,17187870100,Warren,17187870100,2013-2017,29.30%
17,Illinois,17187870200,Warren,17187870200,2013-2017,21.70%
17,Illinois,17187870300,Warren,17187870300,2013-2017,26.00%
17,Illinois,17187870400,Warren,17187870400,2013-2017,17.40%
17,Illinois,17187870500,Warren,17187870500,2013-2017,18.40%
17,Illinois,17189950100,Washington,17189950100,2013-2017,23.20%
17,Illinois,17189950200,Washington,17189950200,2013-2017,27.90%
17,Illinois,17189950300,Washington,17189950300,2013-2017,27.20%
17,Illinois,17189950400,Washington,17189950400,2013-2017,29.50%
17,Illinois,17191954900,Wayne,17191954900,2013-2017,34.80%
17,Illinois,17191955000,Wayne,17191955000,2013-2017,36.30%
17,Illinois,17191955100,Wayne,17191955100,2013-2017,24.50%
17,Illinois,17191955200,Wayne,17191955200,2013-2017,17.20%
17,Illinois,17191955300,Wayne,17191955300,2013-2017,26.40%
17,Illinois,17193958000,White,17193958000,2013-2017,23.00%
17,Illinois,17193958100,White,17193958100,2013-2017,28.70%
17,Illinois,17193958200,White,17193958200,2013-2017,29.00%
17,Illinois,17193958300,White,17193958300,2013-2017,25.50%
17,Illinois,17193958400,White,17193958400,2013-2017,24.60%
17,Illinois,17195000100,Whiteside,17195000100,2013-2017,23.00%
17,Illinois,17195000200,Whiteside,17195000200,2013-2017,28.70%
17,Illinois,17195000300,Whiteside,17195000300,2013-2017,33.60%
17,Illinois,17195000400,Whiteside,17195000400,2013-2017,24.80%
17,Illinois,17195000500,Whiteside,17195000500,2013-2017,32.50%
17,Illinois,17195000600,Whiteside,17195000600,2013-2017,27.30%
17,Illinois,17195000700,Whiteside,17195000700,2013-2017,31.10%
17,Illinois,17195000800,Whiteside,17195000800,2013-2017,21.50%
17,Illinois,17195000900,Whiteside,17195000900,2013-2017,24.30%
17,Illinois,17195001000,Whiteside,17195001000,2013-2017,32.50%
17,Illinois,17195001100,Whiteside,17195001100,2013-2017,29.10%
17,Illinois,17195001200,Whiteside,17195001200,2013-2017,28.80%
17,Illinois,17195001300,Whiteside,17195001300,2013-2017,25.40%
17,Illinois,17195001400,Whiteside,17195001400,2013-2017,32.70%
17,Illinois,17195001500,Whiteside,17195001500,2013-2017,27.20%
17,Illinois,17195001600,Whiteside,17195001600,2013-2017,28.70%
17,Illinois,17195001700,Whiteside,17195001700,2013-2017,27.60%
17,Illinois,17195001800,Whiteside,17195001800,2013-2017,24.60%
17,Illinois,17197880105,Will,17197880105,2013-2017,39.10%
17,Illinois,17197880106,Will,17197880106,2013-2017,30.50%
17,Illinois,17197880107,Will,17197880107,2013-2017,31.50%
17,Illinois,17197880109,Will,17197880109,2013-2017,39.90%
17,Illinois,17197880111,Will,17197880111,2013-2017,25.40%
17,Illinois,17197880112,Will,17197880112,2013-2017,27.60%
17,Illinois,17197880113,Will,17197880113,2013-2017,40.70%
17,Illinois,17197880114,Will,17197880114,2013-2017,18.90%
17,Illinois,17197880115,Will,17197880115,2013-2017,36.40%
17,Illinois,17197880116,Will,17197880116,2013-2017,41.90%
17,Illinois,17197880117,Will,17197880117,2013-2017,23.60%
17,Illinois,17197880118,Will,17197880118,2013-2017,20.60%
17,Illinois,17197880119,Will,17197880119,2013-2017,27.10%
17,Illinois,17197880120,Will,17197880120,2013-2017,28.90%
17,Illinois,17197880121,Will,17197880121,2013-2017,33.10%
17,Illinois,17197880202,Will,17197880202,2013-2017,38.80%
17,Illinois,17197880203,Will,17197880203,2013-2017,38.00%
17,Illinois,17197880204,Will,17197880204,2013-2017,33.20%
17,Illinois,17197880303,Will,17197880303,2013-2017,29.70%
17,Illinois,17197880304,Will,17197880304,2013-2017,23.90%
17,Illinois,17197880305,Will,17197880305,2013-2017,21.30%
17,Illinois,17197880306,Will,17197880306,2013-2017,35.60%
17,Illinois,17197880307,Will,17197880307,2013-2017,32.80%
17,Illinois,17197880308,Will,17197880308,2013-2017,27.00%
17,Illinois,17197880309,Will,17197880309,2013-2017,31.60%
17,Illinois,17197880310,Will,17197880310,2013-2017,29.60%
17,Illinois,17197880312,Will,17197880312,2013-2017,29.80%
17,Illinois,17197880313,Will,17197880313,2013-2017,30.10%
17,Illinois,17197880314,Will,17197880314,2013-2017,33.60%
17,Illinois,17197880404,Will,17197880404,2013-2017,26.20%
17,Illinois,17197880408,Will,17197880408,2013-2017,41.00%
17,Illinois,17197880410,Will,17197880410,2013-2017,29.80%
17,Illinois,17197880411,Will,17197880411,2013-2017,35.40%
17,Illinois,17197880412,Will,17197880412,2013-2017,36.00%
17,Illinois,17197880414,Will,17197880414,2013-2017,35.50%
17,Illinois,17197880415,Will,17197880415,2013-2017,46.90%
17,Illinois,17197880416,Will,17197880416,2013-2017,28.30%
17,Illinois,17197880417,Will,17197880417,2013-2017,27.10%
17,Illinois,17197880418,Will,17197880418,2013-2017,38.70%
17,Illinois,17197880419,Will,17197880419,2013-2017,43.80%
17,Illinois,17197880420,Will,17197880420,2013-2017,32.10%
17,Illinois,17197880421,Will,17197880421,2013-2017,45.80%
17,Illinois,17197880502,Will,17197880502,2013-2017,37.20%
17,Illinois,17197880503,Will,17197880503,2013-2017,34.10%
17,Illinois,17197880505,Will,17197880505,2013-2017,40.60%
17,Illinois,17197880507,Will,17197880507,2013-2017,38.90%
17,Illinois,17197880601,Will,17197880601,2013-2017,35.30%
17,Illinois,17197880602,Will,17197880602,2013-2017,32.90%
17,Illinois,17197880701,Will,17197880701,2013-2017,36.80%
17,Illinois,17197880702,Will,17197880702,2013-2017,25.30%
17,Illinois,17197880901,Will,17197880901,2013-2017,35.60%
17,Illinois,17197880903,Will,17197880903,2013-2017,24.30%
17,Illinois,17197880905,Will,17197880905,2013-2017,48.10%
17,Illinois,17197881001,Will,17197881001,2013-2017,39.10%
17,Illinois,17197881002,Will,17197881002,2013-2017,36.40%
17,Illinois,17197881005,Will,17197881005,2013-2017,38.00%
17,Illinois,17197881006,Will,17197881006,2013-2017,23.60%
17,Illinois,17197881007,Will,17197881007,2013-2017,29.20%
17,Illinois,17197881009,Will,17197881009,2013-2017,25.00%
17,Illinois,17197881010,Will,17197881010,2013-2017,31.70%
17,Illinois,17197881011,Will,17197881011,2013-2017,37.50%
17,Illinois,17197881012,Will,17197881012,2013-2017,39.60%
17,Illinois,17197881105,Will,17197881105,2013-2017,25.50%
17,Illinois,17197881107,Will,17197881107,2013-2017,36.40%
17,Illinois,17197881108,Will,17197881108,2013-2017,37.70%
17,Illinois,17197881109,Will,17197881109,2013-2017,31.60%
17,Illinois,17197881111,Will,17197881111,2013-2017,32.80%
17,Illinois,17197881112,Will,17197881112,2013-2017,26.40%
17,Illinois,17197881113,Will,17197881113,2013-2017,41.00%
17,Illinois,17197881115,Will,17197881115,2013-2017,36.00%
17,Illinois,17197881116,Will,17197881116,2013-2017,34.20%
17,Illinois,17197881200,Will,17197881200,2013-2017,27.70%
17,Illinois,17197881301,Will,17197881301,2013-2017,27.10%
17,Illinois,17197881302,Will,17197881302,2013-2017,24.80%
17,Illinois,17197881401,Will,17197881401,2013-2017,39.60%
17,Illinois,17197881402,Will,17197881402,2013-2017,45.30%
17,Illinois,17197881500,Will,17197881500,2013-2017,30.80%
17,Illinois,17197881601,Will,17197881601,2013-2017,22.70%
17,Illinois,17197881603,Will,17197881603,2013-2017,23.60%
17,Illinois,17197881604,Will,17197881604,2013-2017,31.30%
17,Illinois,17197881700,Will,17197881700,2013-2017,42.80%
17,Illinois,17197881800,Will,17197881800,2013-2017,39.10%
17,Illinois,17197881900,Will,17197881900,2013-2017,22.80%
17,Illinois,17197882000,Will,17197882000,2013-2017,24.30%
17,Illinois,17197882100,Will,17197882100,2013-2017,27.00%
17,Illinois,17197882200,Will,17197882200,2013-2017,23.30%
17,Illinois,17197882300,Will,17197882300,2013-2017,36.70%
17,Illinois,17197882400,Will,17197882400,2013-2017,31.80%
17,Illinois,17197882500,Will,17197882500,2013-2017,25.30%
17,Illinois,17197882601,Will,17197882601,2013-2017,27.80%
17,Illinois,17197882602,Will,17197882602,2013-2017,29.20%
17,Illinois,17197882701,Will,17197882701,2013-2017,37.90%
17,Illinois,17197882702,Will,17197882702,2013-2017,43.50%
17,Illinois,17197882801,Will,17197882801,2013-2017,33.60%
17,Illinois,17197882802,Will,17197882802,2013-2017,41.00%
17,Illinois,17197882900,Will,17197882900,2013-2017,29.80%
17,Illinois,17197883000,Will,17197883000,2013-2017,35.20%
17,Illinois,17197883100,Will,17197883100,2013-2017,32.80%
17,Illinois,17197883206,Will,17197883206,2013-2017,46.70%
17,Illinois,17197883208,Will,17197883208,2013-2017,35.60%
17,Illinois,17197883209,Will,17197883209,2013-2017,35.70%
17,Illinois,17197883210,Will,17197883210,2013-2017,26.50%
17,Illinois,17197883211,Will,17197883211,2013-2017,46.80%
17,Illinois,17197883212,Will,17197883212,2013-2017,30.20%
17,Illinois,17197883213,Will,17197883213,2013-2017,27.20%
17,Illinois,17197883214,Will,17197883214,2013-2017,33.70%
17,Illinois,17197883215,Will,17197883215,2013-2017,39.90%
17,Illinois,17197883216,Will,17197883216,2013-2017,52.40%
17,Illinois,17197883303,Will,17197883303,2013-2017,40.00%
17,Illinois,17197883304,Will,17197883304,2013-2017,27.80%
17,Illinois,17197883305,Will,17197883305,2013-2017,39.80%
17,Illinois,17197883306,Will,17197883306,2013-2017,38.70%
17,Illinois,17197883307,Will,17197883307,2013-2017,27.30%
17,Illinois,17197883401,Will,17197883401,2013-2017,38.90%
17,Illinois,17197883402,Will,17197883402,2013-2017,31.20%
17,Illinois,17197883504,Will,17197883504,2013-2017,21.60%
17,Illinois,17197883505,Will,17197883505,2013-2017,35.10%
17,Illinois,17197883507,Will,17197883507,2013-2017,38.70%
17,Illinois,17197883509,Will,17197883509,2013-2017,25.10%
17,Illinois,17197883510,Will,17197883510,2013-2017,31.80%
17,Illinois,17197883511,Will,17197883511,2013-2017,31.60%
17,Illinois,17197883513,Will,17197883513,2013-2017,32.70%
17,Illinois,17197883514,Will,17197883514,2013-2017,38.40%
17,Illinois,17197883515,Will,17197883515,2013-2017,23.40%
17,Illinois,17197883516,Will,17197883516,2013-2017,33.00%
17,Illinois,17197883517,Will,17197883517,2013-2017,26.30%
17,Illinois,17197883519,Will,17197883519,2013-2017,26.80%
17,Illinois,17197883521,Will,17197883521,2013-2017,33.70%
17,Illinois,17197883522,Will,17197883522,2013-2017,19.80%
17,Illinois,17197883602,Will,17197883602,2013-2017,41.00%
17,Illinois,17197883603,Will,17197883603,2013-2017,40.10%
17,Illinois,17197883605,Will,17197883605,2013-2017,37.60%
17,Illinois,17197883606,Will,17197883606,2013-2017,35.60%
17,Illinois,17197883700,Will,17197883700,2013-2017,39.70%
17,Illinois,17197883803,Will,17197883803,2013-2017,40.20%
17,Illinois,17197883804,Will,17197883804,2013-2017,55.10%
17,Illinois,17197883806,Will,17197883806,2013-2017,45.30%
17,Illinois,17197883808,Will,17197883808,2013-2017,28.60%
17,Illinois,17197883809,Will,17197883809,2013-2017,38.20%
17,Illinois,17197883810,Will,17197883810,2013-2017,29.30%
17,Illinois,17197883811,Will,17197883811,2013-2017,34.50%
17,Illinois,17197883902,Will,17197883902,2013-2017,23.60%
17,Illinois,17197883903,Will,17197883903,2013-2017,26.90%
17,Illinois,17197883904,Will,17197883904,2013-2017,33.30%
17,Illinois,17197884003,Will,17197884003,2013-2017,27.70%
17,Illinois,17197884004,Will,17197884004,2013-2017,28.50%
17,Illinois,17197884005,Will,17197884005,2013-2017,36.10%
17,Illinois,17197884006,Will,17197884006,2013-2017,32.80%
17,Illinois,17197884101,Will,17197884101,2013-2017,32.90%
17,Illinois,17197884103,Will,17197884103,2013-2017,34.50%
17,Illinois,17197980000,Will,17197980000,2013-2017,0.00%
17,Illinois,17197980100,Will,17197980100,2013-2017,17.50%
17,Illinois,17199020100,Williamson,17199020100,2013-2017,27.90%
17,Illinois,17199020201,Williamson,17199020201,2013-2017,38.40%
17,Illinois,17199020202,Williamson,17199020202,2013-2017,31.90%
17,Illinois,17199020300,Williamson,17199020300,2013-2017,34.10%
17,Illinois,17199020400,Williamson,17199020400,2013-2017,20.30%
17,Illinois,17199020500,Williamson,17199020500,2013-2017,27.70%
17,Illinois,17199020600,Williamson,17199020600,2013-2017,24.70%
17,Illinois,17199020700,Williamson,17199020700,2013-2017,25.60%
17,Illinois,17199020800,Williamson,17199020800,2013-2017,17.70%
17,Illinois,17199020900,Williamson,17199020900,2013-2017,19.70%
17,Illinois,17199021000,Williamson,17199021000,2013-2017,28.40%
17,Illinois,17199021100,Williamson,17199021100,2013-2017,13.90%
17,Illinois,17199021200,Williamson,17199021200,2013-2017,33.10%
17,Illinois,17199021300,Williamson,17199021300,2013-2017,34.90%
17,Illinois,17199021400,Williamson,17199021400,2013-2017,26.40%
17,Illinois,17201000101,Winnebago,17201000101,2013-2017,21.50%
17,Illinois,17201000103,Winnebago,17201000103,2013-2017,26.70%
17,Illinois,17201000104,Winnebago,17201000104,2013-2017,22.00%
17,Illinois,17201000105,Winnebago,17201000105,2013-2017,23.80%
17,Illinois,17201000200,Winnebago,17201000200,2013-2017,29.20%
17,Illinois,17201000300,Winnebago,17201000300,2013-2017,20.20%
17,Illinois,17201000401,Winnebago,17201000401,2013-2017,22.00%
17,Illinois,17201000402,Winnebago,17201000402,2013-2017,19.10%
17,Illinois,17201000403,Winnebago,17201000403,2013-2017,28.60%
17,Illinois,17201000501,Winnebago,17201000501,2013-2017,30.50%
17,Illinois,17201000502,Winnebago,17201000502,2013-2017,31.30%
17,Illinois,17201000504,Winnebago,17201000504,2013-2017,26.70%
17,Illinois,17201000506,Winnebago,17201000506,2013-2017,25.80%
17,Illinois,17201000507,Winnebago,17201000507,2013-2017,29.30%
17,Illinois,17201000510,Winnebago,17201000510,2013-2017,33.40%
17,Illinois,17201000511,Winnebago,17201000511,2013-2017,20.60%
17,Illinois,17201000512,Winnebago,17201000512,2013-2017,30.50%
17,Illinois,17201000513,Winnebago,17201000513,2013-2017,33.60%
17,Illinois,17201000514,Winnebago,17201000514,2013-2017,34.50%
17,Illinois,17201000600,Winnebago,17201000600,2013-2017,34.10%
17,Illinois,17201000700,Winnebago,17201000700,2013-2017,27.20%
17,Illinois,17201000800,Winnebago,17201000800,2013-2017,27.50%
17,Illinois,17201001000,Winnebago,17201001000,2013-2017,7.60%
17,Illinois,17201001100,Winnebago,17201001100,2013-2017,14.20%
17,Illinois,17201001200,Winnebago,17201001200,2013-2017,21.90%
17,Illinois,17201001300,Winnebago,17201001300,2013-2017,23.50%
17,Illinois,17201001400,Winnebago,17201001400,2013-2017,23.00%
17,Illinois,17201001500,Winnebago,17201001500,2013-2017,23.20%
17,Illinois,17201001600,Winnebago,17201001600,2013-2017,27.60%
17,Illinois,17201001700,Winnebago,17201001700,2013-2017,23.00%
17,Illinois,17201001800,Winnebago,17201001800,2013-2017,26.90%
17,Illinois,17201001900,Winnebago,17201001900,2013-2017,19.70%
17,Illinois,17201002000,Winnebago,17201002000,2013-2017,15.40%
17,Illinois,17201002100,Winnebago,17201002100,2013-2017,12.10%
17,Illinois,17201002200,Winnebago,17201002200,2013-2017,26.00%
17,Illinois,17201002301,Winnebago,17201002301,2013-2017,34.10%
17,Illinois,17201002302,Winnebago,17201002302,2013-2017,23.30%
17,Illinois,17201002400,Winnebago,17201002400,2013-2017,17.50%
17,Illinois,17201002500,Winnebago,17201002500,2013-2017,21.50%
17,Illinois,17201002600,Winnebago,17201002600,2013-2017,28.00%
17,Illinois,17201002700,Winnebago,17201002700,2013-2017,20.00%
17,Illinois,17201002800,Winnebago,17201002800,2013-2017,15.70%
17,Illinois,17201002900,Winnebago,17201002900,2013-2017,26.50%
17,Illinois,17201003000,Winnebago,17201003000,2013-2017,21.20%
17,Illinois,17201003100,Winnebago,17201003100,2013-2017,14.00%
17,Illinois,17201003200,Winnebago,17201003200,2013-2017,25.70%
17,Illinois,17201003300,Winnebago,17201003300,2013-2017,22.10%
17,Illinois,17201003400,Winnebago,17201003400,2013-2017,30.70%
17,Illinois,17201003500,Winnebago,17201003500,2013-2017,11.90%
17,Illinois,17201003601,Winnebago,17201003601,2013-2017,26.50%
17,Illinois,17201003602,Winnebago,17201003602,2013-2017,22.30%
17,Illinois,17201003604,Winnebago,17201003604,2013-2017,15.20%
17,Illinois,17201003605,Winnebago,17201003605,2013-2017,19.80%
17,Illinois,17201003606,Winnebago,17201003606,2013-2017,22.80%
17,Illinois,17201003705,Winnebago,17201003705,2013-2017,28.60%
17,Illinois,17201003706,Winnebago,17201003706,2013-2017,31.60%
17,Illinois,17201003707,Winnebago,17201003707,2013-2017,21.50%
17,Illinois,17201003708,Winnebago,17201003708,2013-2017,17.70%
17,Illinois,17201003709,Winnebago,17201003709,2013-2017,27.80%
17,Illinois,17201003710,Winnebago,17201003710,2013-2017,31.60%
17,Illinois,17201003711,Winnebago,17201003711,2013-2017,28.80%
17,Illinois,17201003801,Winnebago,17201003801,2013-2017,25.10%
17,Illinois,17201003805,Winnebago,17201003805,2013-2017,35.50%
17,Illinois,17201003806,Winnebago,17201003806,2013-2017,25.80%
17,Illinois,17201003807,Winnebago,17201003807,2013-2017,27.30%
17,Illinois,17201003808,Winnebago,17201003808,2013-2017,26.10%
17,Illinois,17201003809,Winnebago,17201003809,2013-2017,22.60%
17,Illinois,17201003901,Winnebago,17201003901,2013-2017,27.30%
17,Illinois,17201003903,Winnebago,17201003903,2013-2017,41.30%
17,Illinois,17201003904,Winnebago,17201003904,2013-2017,26.50%
17,Illinois,17201004001,Winnebago,17201004001,2013-2017,30.50%
17,Illinois,17201004002,Winnebago,17201004002,2013-2017,31.60%
17,Illinois,17201004003,Winnebago,17201004003,2013-2017,31.70%
17,Illinois,17201004100,Winnebago,17201004100,2013-2017,32.90%
17,Illinois,17201004200,Winnebago,17201004200,2013-2017,30.90%
17,Illinois,17201004300,Winnebago,17201004300,2013-2017,27.80%
17,Illinois,17201980000,Winnebago,17201980000,2013-2017,0.00%
17,Illinois,17203030100,Woodford,17203030100,2013-2017,29.20%
17,Illinois,17203030200,Woodford,17203030200,2013-2017,18.00%
17,Illinois,17203030300,Woodford,17203030300,2013-2017,23.60%
17,Illinois,17203030400,Woodford,17203030400,2013-2017,28.00%
17,Illinois,17203030501,Woodford,17203030501,2013-2017,30.60%
17,Illinois,17203030502,Woodford,17203030502,2013-2017,21.40%
17,Illinois,17203030601,Woodford,17203030601,2013-2017,28.00%
17,Illinois,17203030602,Woodford,17203030602,2013-2017,26.90%
17,Illinois,17203030700,Woodford,17203030700,2013-2017,24.70%
