stateFIPS,State,censusTract,Census Tract,Year,Value
17,Illinois,17193958000,"White County, IL - 17193958000",2013-2017,53.80%
17,Illinois,17193958100,"White County, IL - 17193958100",2013-2017,64.30%
17,Illinois,17193958200,"White County, IL - 17193958200",2013-2017,61.40%
17,Illinois,17193958300,"White County, IL - 17193958300",2013-2017,62.00%
17,Illinois,17193958400,"White County, IL - 17193958400",2013-2017,62.40%
17,Illinois,17195000100,"Whiteside County, IL - 17195000100",2013-2017,67.70%
17,Illinois,17195000200,"Whiteside County, IL - 17195000200",2013-2017,64.60%
17,Illinois,17195000300,"Whiteside County, IL - 17195000300",2013-2017,61.20%
17,Illinois,17195000400,"Whiteside County, IL - 17195000400",2013-2017,60.40%
17,Illinois,17195000500,"Whiteside County, IL - 17195000500",2013-2017,59.30%
17,Illinois,17195000600,"Whiteside County, IL - 17195000600",2013-2017,67.60%
17,Illinois,17195000700,"Whiteside County, IL - 17195000700",2013-2017,58.30%
17,Illinois,17195000800,"Whiteside County, IL - 17195000800",2013-2017,60.60%
17,Illinois,17195000900,"Whiteside County, IL - 17195000900",2013-2017,61.80%
17,Illinois,17195001000,"Whiteside County, IL - 17195001000",2013-2017,51.40%
17,Illinois,17195001100,"Whiteside County, IL - 17195001100",2013-2017,63.50%
17,Illinois,17195001200,"Whiteside County, IL - 17195001200",2013-2017,60.30%
17,Illinois,17195001300,"Whiteside County, IL - 17195001300",2013-2017,62.90%
17,Illinois,17195001400,"Whiteside County, IL - 17195001400",2013-2017,59.10%
17,Illinois,17195001500,"Whiteside County, IL - 17195001500",2013-2017,67.30%
17,Illinois,17195001600,"Whiteside County, IL - 17195001600",2013-2017,51.00%
17,Illinois,17195001700,"Whiteside County, IL - 17195001700",2013-2017,53.40%
17,Illinois,17195001800,"Whiteside County, IL - 17195001800",2013-2017,63.80%
17,Illinois,17197880105,"Will County, IL - 17197880105",2013-2017,79.30%
17,Illinois,17197880106,"Will County, IL - 17197880106",2013-2017,74.80%
17,Illinois,17197880107,"Will County, IL - 17197880107",2013-2017,81.70%
17,Illinois,17197880109,"Will County, IL - 17197880109",2013-2017,78.70%
17,Illinois,17197880111,"Will County, IL - 17197880111",2013-2017,85.60%
17,Illinois,17197880112,"Will County, IL - 17197880112",2013-2017,75.40%
17,Illinois,17197880113,"Will County, IL - 17197880113",2013-2017,72.00%
17,Illinois,17197880114,"Will County, IL - 17197880114",2013-2017,74.30%
17,Illinois,17197880115,"Will County, IL - 17197880115",2013-2017,77.20%
17,Illinois,17197880116,"Will County, IL - 17197880116",2013-2017,87.00%
17,Illinois,17197880117,"Will County, IL - 17197880117",2013-2017,64.80%
17,Illinois,17197880118,"Will County, IL - 17197880118",2013-2017,89.60%
17,Illinois,17197880119,"Will County, IL - 17197880119",2013-2017,88.40%
17,Illinois,17197880120,"Will County, IL - 17197880120",2013-2017,88.40%
17,Illinois,17197880121,"Will County, IL - 17197880121",2013-2017,90.30%
17,Illinois,17197880202,"Will County, IL - 17197880202",2013-2017,72.40%
17,Illinois,17197880203,"Will County, IL - 17197880203",2013-2017,73.60%
17,Illinois,17197880204,"Will County, IL - 17197880204",2013-2017,70.20%
17,Illinois,17197880303,"Will County, IL - 17197880303",2013-2017,88.30%
17,Illinois,17197880304,"Will County, IL - 17197880304",2013-2017,87.90%
17,Illinois,17197880305,"Will County, IL - 17197880305",2013-2017,90.80%
17,Illinois,17197880306,"Will County, IL - 17197880306",2013-2017,94.70%
17,Illinois,17197880307,"Will County, IL - 17197880307",2013-2017,82.90%
17,Illinois,17197880308,"Will County, IL - 17197880308",2013-2017,90.70%
17,Illinois,17197880309,"Will County, IL - 17197880309",2013-2017,90.40%
17,Illinois,17197880310,"Will County, IL - 17197880310",2013-2017,86.50%
17,Illinois,17197880312,"Will County, IL - 17197880312",2013-2017,89.70%
17,Illinois,17197880313,"Will County, IL - 17197880313",2013-2017,91.10%
17,Illinois,17197880314,"Will County, IL - 17197880314",2013-2017,88.90%
17,Illinois,17197880404,"Will County, IL - 17197880404",2013-2017,83.90%
17,Illinois,17197880408,"Will County, IL - 17197880408",2013-2017,81.20%
17,Illinois,17197880410,"Will County, IL - 17197880410",2013-2017,84.50%
17,Illinois,17197880411,"Will County, IL - 17197880411",2013-2017,76.20%
17,Illinois,17197880412,"Will County, IL - 17197880412",2013-2017,74.40%
17,Illinois,17197880414,"Will County, IL - 17197880414",2013-2017,80.90%
17,Illinois,17197880415,"Will County, IL - 17197880415",2013-2017,77.80%
17,Illinois,17197880416,"Will County, IL - 17197880416",2013-2017,89.80%
17,Illinois,17197880417,"Will County, IL - 17197880417",2013-2017,77.50%
17,Illinois,17197880418,"Will County, IL - 17197880418",2013-2017,90.40%
17,Illinois,17197880419,"Will County, IL - 17197880419",2013-2017,93.60%
17,Illinois,17197880420,"Will County, IL - 17197880420",2013-2017,86.10%
17,Illinois,17197880421,"Will County, IL - 17197880421",2013-2017,82.50%
17,Illinois,17197880502,"Will County, IL - 17197880502",2013-2017,72.90%
17,Illinois,17197880503,"Will County, IL - 17197880503",2013-2017,53.90%
17,Illinois,17197880505,"Will County, IL - 17197880505",2013-2017,78.60%
17,Illinois,17197880507,"Will County, IL - 17197880507",2013-2017,87.40%
17,Illinois,17197880601,"Will County, IL - 17197880601",2013-2017,74.60%
17,Illinois,17197880602,"Will County, IL - 17197880602",2013-2017,78.20%
17,Illinois,17197880701,"Will County, IL - 17197880701",2013-2017,65.60%
17,Illinois,17197880702,"Will County, IL - 17197880702",2013-2017,70.80%
17,Illinois,17197880901,"Will County, IL - 17197880901",2013-2017,70.40%
17,Illinois,17197880903,"Will County, IL - 17197880903",2013-2017,64.60%
17,Illinois,17197880905,"Will County, IL - 17197880905",2013-2017,67.80%
17,Illinois,17197881001,"Will County, IL - 17197881001",2013-2017,81.00%
17,Illinois,17197881002,"Will County, IL - 17197881002",2013-2017,73.80%
17,Illinois,17197881005,"Will County, IL - 17197881005",2013-2017,77.90%
17,Illinois,17197881006,"Will County, IL - 17197881006",2013-2017,76.90%
17,Illinois,17197881007,"Will County, IL - 17197881007",2013-2017,81.90%
17,Illinois,17197881009,"Will County, IL - 17197881009",2013-2017,87.60%
17,Illinois,17197881010,"Will County, IL - 17197881010",2013-2017,74.30%
17,Illinois,17197881011,"Will County, IL - 17197881011",2013-2017,66.20%
17,Illinois,17197881012,"Will County, IL - 17197881012",2013-2017,84.80%
17,Illinois,17197881105,"Will County, IL - 17197881105",2013-2017,80.10%
17,Illinois,17197881107,"Will County, IL - 17197881107",2013-2017,78.30%
17,Illinois,17197881108,"Will County, IL - 17197881108",2013-2017,79.60%
17,Illinois,17197881109,"Will County, IL - 17197881109",2013-2017,82.20%
17,Illinois,17197881111,"Will County, IL - 17197881111",2013-2017,76.60%
17,Illinois,17197881112,"Will County, IL - 17197881112",2013-2017,83.60%
17,Illinois,17197881113,"Will County, IL - 17197881113",2013-2017,81.30%
17,Illinois,17197881115,"Will County, IL - 17197881115",2013-2017,81.20%
17,Illinois,17197881116,"Will County, IL - 17197881116",2013-2017,83.20%
17,Illinois,17197881200,"Will County, IL - 17197881200",2013-2017,67.30%
17,Illinois,17197881301,"Will County, IL - 17197881301",2013-2017,63.00%
17,Illinois,17197881302,"Will County, IL - 17197881302",2013-2017,58.30%
17,Illinois,17197881401,"Will County, IL - 17197881401",2013-2017,71.00%
17,Illinois,17197881402,"Will County, IL - 17197881402",2013-2017,67.60%
17,Illinois,17197881500,"Will County, IL - 17197881500",2013-2017,62.70%
17,Illinois,17197881601,"Will County, IL - 17197881601",2013-2017,68.70%
17,Illinois,17197881603,"Will County, IL - 17197881603",2013-2017,73.50%
17,Illinois,17197881604,"Will County, IL - 17197881604",2013-2017,70.60%
17,Illinois,17197881700,"Will County, IL - 17197881700",2013-2017,77.20%
17,Illinois,17197881800,"Will County, IL - 17197881800",2013-2017,57.10%
17,Illinois,17197881900,"Will County, IL - 17197881900",2013-2017,61.10%
17,Illinois,17197882000,"Will County, IL - 17197882000",2013-2017,58.00%
17,Illinois,17197882100,"Will County, IL - 17197882100",2013-2017,70.80%
17,Illinois,17197882200,"Will County, IL - 17197882200",2013-2017,65.10%
17,Illinois,17197882300,"Will County, IL - 17197882300",2013-2017,77.40%
17,Illinois,17197882400,"Will County, IL - 17197882400",2013-2017,57.30%
17,Illinois,17197882500,"Will County, IL - 17197882500",2013-2017,58.10%
17,Illinois,17197882601,"Will County, IL - 17197882601",2013-2017,77.10%
17,Illinois,17197882602,"Will County, IL - 17197882602",2013-2017,64.80%
17,Illinois,17197882701,"Will County, IL - 17197882701",2013-2017,66.70%
17,Illinois,17197882702,"Will County, IL - 17197882702",2013-2017,77.50%
17,Illinois,17197882801,"Will County, IL - 17197882801",2013-2017,57.50%
17,Illinois,17197882802,"Will County, IL - 17197882802",2013-2017,67.90%
17,Illinois,17197882900,"Will County, IL - 17197882900",2013-2017,66.60%
17,Illinois,17197883000,"Will County, IL - 17197883000",2013-2017,60.10%
17,Illinois,17197883100,"Will County, IL - 17197883100",2013-2017,68.70%
17,Illinois,17197883206,"Will County, IL - 17197883206",2013-2017,63.40%
17,Illinois,17197883208,"Will County, IL - 17197883208",2013-2017,68.30%
17,Illinois,17197883209,"Will County, IL - 17197883209",2013-2017,71.20%
17,Illinois,17197883210,"Will County, IL - 17197883210",2013-2017,68.10%
17,Illinois,17197883211,"Will County, IL - 17197883211",2013-2017,86.50%
17,Illinois,17197883212,"Will County, IL - 17197883212",2013-2017,82.90%
17,Illinois,17197883213,"Will County, IL - 17197883213",2013-2017,79.00%
17,Illinois,17197883214,"Will County, IL - 17197883214",2013-2017,72.20%
17,Illinois,17197883215,"Will County, IL - 17197883215",2013-2017,79.80%
17,Illinois,17197883216,"Will County, IL - 17197883216",2013-2017,85.00%
17,Illinois,17197883303,"Will County, IL - 17197883303",2013-2017,86.70%
17,Illinois,17197883304,"Will County, IL - 17197883304",2013-2017,68.50%
17,Illinois,17197883305,"Will County, IL - 17197883305",2013-2017,75.00%
17,Illinois,17197883306,"Will County, IL - 17197883306",2013-2017,79.10%
17,Illinois,17197883307,"Will County, IL - 17197883307",2013-2017,74.20%
17,Illinois,17197883401,"Will County, IL - 17197883401",2013-2017,66.80%
17,Illinois,17197883402,"Will County, IL - 17197883402",2013-2017,66.20%
17,Illinois,17197883504,"Will County, IL - 17197883504",2013-2017,71.20%
17,Illinois,17197883505,"Will County, IL - 17197883505",2013-2017,83.30%
17,Illinois,17197883507,"Will County, IL - 17197883507",2013-2017,79.60%
17,Illinois,17197883509,"Will County, IL - 17197883509",2013-2017,77.40%
17,Illinois,17197883510,"Will County, IL - 17197883510",2013-2017,87.80%
17,Illinois,17197883511,"Will County, IL - 17197883511",2013-2017,78.80%
17,Illinois,17197883513,"Will County, IL - 17197883513",2013-2017,83.60%
17,Illinois,17197883514,"Will County, IL - 17197883514",2013-2017,85.60%
17,Illinois,17197883515,"Will County, IL - 17197883515",2013-2017,88.80%
17,Illinois,17197883516,"Will County, IL - 17197883516",2013-2017,81.30%
17,Illinois,17197883517,"Will County, IL - 17197883517",2013-2017,76.80%
17,Illinois,17197883519,"Will County, IL - 17197883519",2013-2017,68.70%
17,Illinois,17197883521,"Will County, IL - 17197883521",2013-2017,83.60%
17,Illinois,17197883522,"Will County, IL - 17197883522",2013-2017,80.50%
17,Illinois,17197883602,"Will County, IL - 17197883602",2013-2017,72.90%
17,Illinois,17197883603,"Will County, IL - 17197883603",2013-2017,61.40%
17,Illinois,17197883605,"Will County, IL - 17197883605",2013-2017,78.50%
17,Illinois,17197883606,"Will County, IL - 17197883606",2013-2017,73.60%
17,Illinois,17197883700,"Will County, IL - 17197883700",2013-2017,68.80%
17,Illinois,17197883803,"Will County, IL - 17197883803",2013-2017,75.00%
17,Illinois,17197883804,"Will County, IL - 17197883804",2013-2017,70.40%
17,Illinois,17197883806,"Will County, IL - 17197883806",2013-2017,65.80%
17,Illinois,17197883808,"Will County, IL - 17197883808",2013-2017,51.80%
17,Illinois,17197883809,"Will County, IL - 17197883809",2013-2017,62.00%
17,Illinois,17197883810,"Will County, IL - 17197883810",2013-2017,73.10%
17,Illinois,17197883811,"Will County, IL - 17197883811",2013-2017,77.60%
17,Illinois,17197883902,"Will County, IL - 17197883902",2013-2017,72.10%
17,Illinois,17197883903,"Will County, IL - 17197883903",2013-2017,78.30%
17,Illinois,17197883904,"Will County, IL - 17197883904",2013-2017,70.90%
17,Illinois,17197884003,"Will County, IL - 17197884003",2013-2017,76.50%
17,Illinois,17197884004,"Will County, IL - 17197884004",2013-2017,69.60%
17,Illinois,17197884005,"Will County, IL - 17197884005",2013-2017,62.70%
17,Illinois,17197884006,"Will County, IL - 17197884006",2013-2017,74.90%
17,Illinois,17197884101,"Will County, IL - 17197884101",2013-2017,63.80%
17,Illinois,17197884103,"Will County, IL - 17197884103",2013-2017,85.40%
17,Illinois,17197980000,"Will County, IL - 17197980000",2013-2017,NaN
17,Illinois,17197980100,"Will County, IL - 17197980100",2013-2017,42.10%
17,Illinois,17199020100,"Williamson County, IL - 17199020100",2013-2017,55.00%
17,Illinois,17199020201,"Williamson County, IL - 17199020201",2013-2017,72.00%
17,Illinois,17199020202,"Williamson County, IL - 17199020202",2013-2017,78.00%
17,Illinois,17199020300,"Williamson County, IL - 17199020300",2013-2017,62.50%
17,Illinois,17199020400,"Williamson County, IL - 17199020400",2013-2017,54.00%
17,Illinois,17199020500,"Williamson County, IL - 17199020500",2013-2017,62.20%
17,Illinois,17199020600,"Williamson County, IL - 17199020600",2013-2017,56.60%
17,Illinois,17199020700,"Williamson County, IL - 17199020700",2013-2017,56.70%
17,Illinois,17199020800,"Williamson County, IL - 17199020800",2013-2017,57.30%
17,Illinois,17199020900,"Williamson County, IL - 17199020900",2013-2017,60.40%
17,Illinois,17199021000,"Williamson County, IL - 17199021000",2013-2017,60.50%
17,Illinois,17199021100,"Williamson County, IL - 17199021100",2013-2017,57.10%
17,Illinois,17199021200,"Williamson County, IL - 17199021200",2013-2017,65.20%
17,Illinois,17199021300,"Williamson County, IL - 17199021300",2013-2017,68.40%
17,Illinois,17199021400,"Williamson County, IL - 17199021400",2013-2017,65.20%
17,Illinois,17201000101,"Winnebago County, IL - 17201000101",2013-2017,68.90%
17,Illinois,17201000103,"Winnebago County, IL - 17201000103",2013-2017,65.30%
17,Illinois,17201000104,"Winnebago County, IL - 17201000104",2013-2017,68.40%
17,Illinois,17201000105,"Winnebago County, IL - 17201000105",2013-2017,66.80%
17,Illinois,17201000200,"Winnebago County, IL - 17201000200",2013-2017,59.00%
17,Illinois,17201000300,"Winnebago County, IL - 17201000300",2013-2017,65.30%
17,Illinois,17201000401,"Winnebago County, IL - 17201000401",2013-2017,72.10%
17,Illinois,17201000402,"Winnebago County, IL - 17201000402",2013-2017,63.60%
17,Illinois,17201000403,"Winnebago County, IL - 17201000403",2013-2017,64.10%
17,Illinois,17201000501,"Winnebago County, IL - 17201000501",2013-2017,57.20%
17,Illinois,17201000502,"Winnebago County, IL - 17201000502",2013-2017,62.70%
17,Illinois,17201000504,"Winnebago County, IL - 17201000504",2013-2017,73.20%
17,Illinois,17201000506,"Winnebago County, IL - 17201000506",2013-2017,73.20%
17,Illinois,17201000507,"Winnebago County, IL - 17201000507",2013-2017,69.30%
17,Illinois,17201000510,"Winnebago County, IL - 17201000510",2013-2017,76.60%
17,Illinois,17201000511,"Winnebago County, IL - 17201000511",2013-2017,79.60%
17,Illinois,17201000512,"Winnebago County, IL - 17201000512",2013-2017,73.60%
17,Illinois,17201000513,"Winnebago County, IL - 17201000513",2013-2017,60.20%
17,Illinois,17201000514,"Winnebago County, IL - 17201000514",2013-2017,63.60%
17,Illinois,17201000600,"Winnebago County, IL - 17201000600",2013-2017,67.80%
17,Illinois,17201000700,"Winnebago County, IL - 17201000700",2013-2017,75.60%
17,Illinois,17201000800,"Winnebago County, IL - 17201000800",2013-2017,64.30%
17,Illinois,17201001000,"Winnebago County, IL - 17201001000",2013-2017,50.60%
17,Illinois,17201001100,"Winnebago County, IL - 17201001100",2013-2017,38.80%
17,Illinois,17201001200,"Winnebago County, IL - 17201001200",2013-2017,55.70%
17,Illinois,17201001300,"Winnebago County, IL - 17201001300",2013-2017,65.70%
17,Illinois,17201001400,"Winnebago County, IL - 17201001400",2013-2017,70.30%
17,Illinois,17201001500,"Winnebago County, IL - 17201001500",2013-2017,63.30%
17,Illinois,17201001600,"Winnebago County, IL - 17201001600",2013-2017,71.90%
17,Illinois,17201001700,"Winnebago County, IL - 17201001700",2013-2017,60.70%
17,Illinois,17201001800,"Winnebago County, IL - 17201001800",2013-2017,64.80%
17,Illinois,17201001900,"Winnebago County, IL - 17201001900",2013-2017,64.40%
17,Illinois,17201002000,"Winnebago County, IL - 17201002000",2013-2017,52.80%
17,Illinois,17201002100,"Winnebago County, IL - 17201002100",2013-2017,58.80%
17,Illinois,17201002200,"Winnebago County, IL - 17201002200",2013-2017,67.80%
17,Illinois,17201002301,"Winnebago County, IL - 17201002301",2013-2017,54.40%
17,Illinois,17201002302,"Winnebago County, IL - 17201002302",2013-2017,63.70%
17,Illinois,17201002400,"Winnebago County, IL - 17201002400",2013-2017,66.60%
17,Illinois,17201002500,"Winnebago County, IL - 17201002500",2013-2017,66.30%
17,Illinois,17201002600,"Winnebago County, IL - 17201002600",2013-2017,63.60%
17,Illinois,17201002700,"Winnebago County, IL - 17201002700",2013-2017,60.20%
17,Illinois,17201002800,"Winnebago County, IL - 17201002800",2013-2017,43.80%
